ts,unix_ts,connection,source_ip,metric,endpoint,latency_ms,ok,error,mbps,time
2026-05-10T02:55:59.258263+00:00,1778381759.2582688,Verizon,,tcp_ping,google_meet,22.314291999919078,True,,,2026-05-10 02:55:59.258263+00:00
2026-05-10T02:55:59.773606+00:00,1778381759.773622,Verizon,,tcp_ping,google_static,35.97920800029897,True,,,2026-05-10 02:55:59.773606+00:00
2026-05-10T02:56:00.303232+00:00,1778381760.3032398,Verizon,,tcp_ping,cloudflare,65.00437499971667,True,,,2026-05-10 02:56:00.303232+00:00
2026-05-10T02:56:00.824487+00:00,1778381760.824506,Verizon,,tcp_ping,google_dns,84.89179199978025,True,,,2026-05-10 02:56:00.824487+00:00
2026-05-10T02:56:01.696503+00:00,1778381761.696511,Verizon,,tcp_ping,google_meet,21.773332999600825,True,,,2026-05-10 02:56:01.696503+00:00
2026-05-10T02:56:02.201713+00:00,1778381762.201728,Verizon,,tcp_ping,google_static,25.873500000216154,True,,,2026-05-10 02:56:02.201713+00:00
2026-05-10T02:56:02.710294+00:00,1778381762.710308,Verizon,,tcp_ping,cloudflare,33.32337500023641,True,,,2026-05-10 02:56:02.710294+00:00
2026-05-10T02:56:03.197633+00:00,1778381763.197651,Verizon,,tcp_ping,google_dns,19.754207999994833,True,,,2026-05-10 02:56:03.197633+00:00
2026-05-10T02:56:04.096185+00:00,1778381764.096193,Verizon,,tcp_ping,google_meet,22.434291999616107,True,,,2026-05-10 02:56:04.096185+00:00
2026-05-10T02:56:04.597361+00:00,1778381764.5974011,Verizon,,tcp_ping,google_static,22.7361249999376,True,,,2026-05-10 02:56:04.597361+00:00
2026-05-10T02:56:05.106224+00:00,1778381765.10624,Verizon,,tcp_ping,cloudflare,30.782666000050085,True,,,2026-05-10 02:56:05.106224+00:00
2026-05-10T02:56:05.595350+00:00,1778381765.595362,Verizon,,tcp_ping,google_dns,18.73966700031815,True,,,2026-05-10 02:56:05.595350+00:00
2026-05-10T02:56:06.575506+00:00,1778381766.575516,Verizon,,tcp_ping,google_meet,106.39437500003623,True,,,2026-05-10 02:56:06.575506+00:00
2026-05-10T02:56:06.999629+00:00,1778381766.9996438,Verizon,,tcp_ping,google_static,29.422917000374582,True,,,2026-05-10 02:56:06.999629+00:00
2026-05-10T02:56:07.504946+00:00,1778381767.504957,Verizon,,tcp_ping,cloudflare,33.005374999902415,True,,,2026-05-10 02:56:07.504946+00:00
2026-05-10T02:56:07.993580+00:00,1778381767.993598,Verizon,,tcp_ping,google_dns,21.216999999978725,True,,,2026-05-10 02:56:07.993580+00:00
2026-05-10T02:56:08.844675+00:00,1778381768.844682,Verizon,,tcp_ping,google_meet,18.215999999938504,True,,,2026-05-10 02:56:08.844675+00:00
2026-05-10T02:56:09.350093+00:00,1778381769.350101,Verizon,,tcp_ping,google_static,22.55074999993667,True,,,2026-05-10 02:56:09.350093+00:00
2026-05-10T02:56:09.854701+00:00,1778381769.854712,Verizon,,tcp_ping,cloudflare,25.98016699994332,True,,,2026-05-10 02:56:09.854701+00:00
2026-05-10T02:56:10.353457+00:00,1778381770.353473,Verizon,,tcp_ping,google_dns,23.201957999845035,True,,,2026-05-10 02:56:10.353457+00:00
2026-05-10T02:56:10.400090+00:00,1778381770.400118,Verizon,,download,cloudflare_speed,,True,,35.5389953708998,2026-05-10 02:56:10.400090+00:00
2026-05-10T02:56:11.303852+00:00,1778381771.3038561,Verizon,,tcp_ping,google_meet,110.56379199999355,True,,,2026-05-10 02:56:11.303852+00:00
2026-05-10T02:56:11.300564+00:00,1778381771.3005729,Verizon,,upload,cloudflare_speed,,True,,32.21022540447463,2026-05-10 02:56:11.300564+00:00
2026-05-10T02:56:11.721311+00:00,1778381771.721319,Verizon,,tcp_ping,google_static,26.861541000016587,True,,,2026-05-10 02:56:11.721311+00:00
2026-05-10T02:56:12.223729+00:00,1778381772.223745,Verizon,,tcp_ping,cloudflare,28.06491699993785,True,,,2026-05-10 02:56:12.223729+00:00
2026-05-10T02:56:12.713914+00:00,1778381772.7139251,Verizon,,tcp_ping,google_dns,17.131915999925695,True,,,2026-05-10 02:56:12.713914+00:00
2026-05-10T02:56:13.575887+00:00,1778381773.575895,Verizon,,tcp_ping,google_meet,24.17341699992903,True,,,2026-05-10 02:56:13.575887+00:00
2026-05-10T02:56:14.102284+00:00,1778381774.102299,Verizon,,tcp_ping,google_static,49.43979100016804,True,,,2026-05-10 02:56:14.102284+00:00
2026-05-10T02:56:14.584499+00:00,1778381774.584508,Verizon,,tcp_ping,cloudflare,30.236541999784095,True,,,2026-05-10 02:56:14.584499+00:00
2026-05-10T02:56:15.076297+00:00,1778381775.0763059,Verizon,,tcp_ping,google_dns,21.26766699984728,True,,,2026-05-10 02:56:15.076297+00:00
2026-05-10T02:56:15.914077+00:00,1778381775.9140868,Verizon,,tcp_ping,google_meet,23.410832999616105,True,,,2026-05-10 02:56:15.914077+00:00
2026-05-10T02:56:16.410479+00:00,1778381776.410489,Verizon,,tcp_ping,google_static,18.591084000036062,True,,,2026-05-10 02:56:16.410479+00:00
2026-05-10T02:56:16.925839+00:00,1778381776.925854,Verizon,,tcp_ping,cloudflare,32.57499999972424,True,,,2026-05-10 02:56:16.925839+00:00
2026-05-10T02:56:17.415138+00:00,1778381777.415159,Verizon,,tcp_ping,google_dns,20.810624999739957,True,,,2026-05-10 02:56:17.415138+00:00
2026-05-10T02:56:18.341373+00:00,1778381778.341385,Verizon,,tcp_ping,google_meet,20.558541000355035,True,,,2026-05-10 02:56:18.341373+00:00
2026-05-10T02:56:18.844401+00:00,1778381778.8444118,Verizon,,tcp_ping,google_static,22.536250000030122,True,,,2026-05-10 02:56:18.844401+00:00
2026-05-10T02:56:19.348528+00:00,1778381779.3485382,Verizon,,tcp_ping,cloudflare,25.58895800029859,True,,,2026-05-10 02:56:19.348528+00:00
2026-05-10T02:56:19.842768+00:00,1778381779.842777,Verizon,,tcp_ping,google_dns,18.71400000027279,True,,,2026-05-10 02:56:19.842768+00:00
2026-05-10T02:56:20.744180+00:00,1778381780.7441878,Verizon,,tcp_ping,google_meet,70.09741599995323,True,,,2026-05-10 02:56:20.744180+00:00
2026-05-10T02:56:21.265695+00:00,1778381781.2657049,Verizon,,tcp_ping,google_static,91.048457999932,True,,,2026-05-10 02:56:21.265695+00:00
2026-05-10T02:56:21.780574+00:00,1778381781.780585,Verizon,,tcp_ping,cloudflare,105.40370799981247,True,,,2026-05-10 02:56:21.780574+00:00
2026-05-10T02:56:22.195280+00:00,1778381782.1952882,Verizon,,tcp_ping,google_dns,19.841207999888866,True,,,2026-05-10 02:56:22.195280+00:00
2026-05-10T02:56:23.040912+00:00,1778381783.040918,Verizon,,tcp_ping,google_meet,23.462874999950145,True,,,2026-05-10 02:56:23.040912+00:00
2026-05-10T02:56:23.540750+00:00,1778381783.540761,Verizon,,tcp_ping,google_static,22.18170900005134,True,,,2026-05-10 02:56:23.540750+00:00
2026-05-10T02:56:24.048665+00:00,1778381784.048674,Verizon,,tcp_ping,cloudflare,29.043584000191913,True,,,2026-05-10 02:56:24.048665+00:00
