ts,unix_ts,connection,source_ip,metric,endpoint,latency_ms,ok,error,mbps,time
2026-05-10T03:21:31.585486+00:00,1778383291.5855,Verizon,,tcp_ping,cloudflare,26.579790999996078,True,,,2026-05-10 03:21:31.585486+00:00
2026-05-10T03:21:32.079885+00:00,1778383292.0799081,Verizon,,tcp_ping,google_dns,19.842208000000028,True,,,2026-05-10 03:21:32.079885+00:00
2026-05-10T03:21:32.922618+00:00,1778383292.922627,Verizon,,tcp_ping,google_meet,21.737290999993775,True,,,2026-05-10 03:21:32.922618+00:00
2026-05-10T03:21:33.426643+00:00,1778383293.4266639,Verizon,,tcp_ping,google_static,24.767334000003416,True,,,2026-05-10 03:21:33.426643+00:00
2026-05-10T03:21:33.928171+00:00,1778383293.928189,Verizon,,tcp_ping,cloudflare,26.21424999999533,True,,,2026-05-10 03:21:33.928171+00:00
2026-05-10T03:21:34.427065+00:00,1778383294.427089,Verizon,,tcp_ping,google_dns,23.660958000000676,True,,,2026-05-10 03:21:34.427065+00:00
2026-05-10T03:21:35.279543+00:00,1778383295.279552,Verizon,,tcp_ping,google_meet,21.503792000004296,True,,,2026-05-10 03:21:35.279543+00:00
2026-05-10T03:21:35.782852+00:00,1778383295.782882,Verizon,,tcp_ping,google_static,23.41616600000407,True,,,2026-05-10 03:21:35.782852+00:00
2026-05-10T03:21:36.289344+00:00,1778383296.2893581,Verizon,,tcp_ping,cloudflare,29.717665999996257,True,,,2026-05-10 03:21:36.289344+00:00
2026-05-10T03:21:36.782337+00:00,1778383296.7823732,Verizon,,tcp_ping,google_dns,21.401790999995285,True,,,2026-05-10 03:21:36.782337+00:00
2026-05-10T03:21:37.673475+00:00,1778383297.673483,Verizon,,tcp_ping,google_meet,25.250124999999457,True,,,2026-05-10 03:21:37.673475+00:00
2026-05-10T03:21:38.176606+00:00,1778383298.176627,Verizon,,tcp_ping,google_static,26.82508299999853,True,,,2026-05-10 03:21:38.176606+00:00
2026-05-10T03:21:38.677085+00:00,1778383298.677103,Verizon,,tcp_ping,cloudflare,27.37199999999973,True,,,2026-05-10 03:21:38.677085+00:00
2026-05-10T03:21:39.171597+00:00,1778383299.171626,Verizon,,tcp_ping,google_dns,20.730125000000044,True,,,2026-05-10 03:21:39.171597+00:00
2026-05-10T03:21:40.030208+00:00,1778383300.03023,Verizon,,tcp_ping,google_meet,26.67474999999797,True,,,2026-05-10 03:21:40.030208+00:00
2026-05-10T03:21:40.526736+00:00,1778383300.526753,Verizon,,tcp_ping,google_static,22.026582999998823,True,,,2026-05-10 03:21:40.526736+00:00
2026-05-10T03:21:41.035075+00:00,1778383301.035094,Verizon,,tcp_ping,cloudflare,30.17416699999842,True,,,2026-05-10 03:21:41.035075+00:00
2026-05-10T03:21:41.528206+00:00,1778383301.528233,Verizon,,tcp_ping,google_dns,22.37579200000539,True,,,2026-05-10 03:21:41.528206+00:00
2026-05-10T03:21:42.389750+00:00,1778383302.389759,Verizon,,tcp_ping,google_meet,20.568959000001996,True,,,2026-05-10 03:21:42.389750+00:00
2026-05-10T03:21:42.895703+00:00,1778383302.8957849,Verizon,,tcp_ping,google_static,25.069874999999797,True,,,2026-05-10 03:21:42.895703+00:00
2026-05-10T03:21:43.400914+00:00,1778383303.400943,Verizon,,tcp_ping,cloudflare,30.120666999991386,True,,,2026-05-10 03:21:43.400914+00:00
2026-05-10T03:21:43.892991+00:00,1778383303.893018,Verizon,,tcp_ping,google_dns,20.898791000007577,True,,,2026-05-10 03:21:43.892991+00:00
2026-05-10T03:21:44.760316+00:00,1778383304.7603252,Verizon,,tcp_ping,google_meet,20.06637499999897,True,,,2026-05-10 03:21:44.760316+00:00
2026-05-10T03:21:45.272034+00:00,1778383305.2720551,Verizon,,tcp_ping,google_static,24.60091599999714,True,,,2026-05-10 03:21:45.272034+00:00
2026-05-10T03:21:45.769182+00:00,1778383305.7691982,Verizon,,tcp_ping,cloudflare,27.53841700000237,True,,,2026-05-10 03:21:45.769182+00:00
2026-05-10T03:21:46.265941+00:00,1778383306.265968,Verizon,,tcp_ping,google_dns,22.72583400001338,True,,,2026-05-10 03:21:46.265941+00:00
2026-05-10T03:21:47.149844+00:00,1778383307.149853,Verizon,,tcp_ping,google_meet,21.038124999989805,True,,,2026-05-10 03:21:47.149844+00:00
2026-05-10T03:21:47.664031+00:00,1778383307.664052,Verizon,,tcp_ping,google_static,23.849542000007773,True,,,2026-05-10 03:21:47.664031+00:00
2026-05-10T03:21:48.156785+00:00,1778383308.1568031,Verizon,,tcp_ping,cloudflare,26.583082999991348,True,,,2026-05-10 03:21:48.156785+00:00
2026-05-10T03:21:48.648620+00:00,1778383308.648632,Verizon,,tcp_ping,google_dns,17.278249999989725,True,,,2026-05-10 03:21:48.648620+00:00
2026-05-10T03:21:49.588976+00:00,1778383309.588983,Verizon,,tcp_ping,google_meet,78.30408299999192,True,,,2026-05-10 03:21:49.588976+00:00
2026-05-10T03:21:50.114079+00:00,1778383310.1141062,Verizon,,tcp_ping,google_static,102.01720799999237,True,,,2026-05-10 03:21:50.114079+00:00
2026-05-10T03:21:50.627555+00:00,1778383310.6275818,Verizon,,tcp_ping,cloudflare,115.34891700000571,True,,,2026-05-10 03:21:50.627555+00:00
2026-05-10T03:21:51.033665+00:00,1778383311.033716,Verizon,,tcp_ping,google_dns,19.411124999990648,True,,,2026-05-10 03:21:51.033665+00:00
2026-05-10T03:21:51.907241+00:00,1778383311.90725,Verizon,,tcp_ping,google_meet,20.582959000009282,True,,,2026-05-10 03:21:51.907241+00:00
2026-05-10T03:21:52.415931+00:00,1778383312.4159412,Verizon,,tcp_ping,google_static,29.241709000004334,True,,,2026-05-10 03:21:52.415931+00:00
2026-05-10T03:21:51.886289+00:00,1778383311.8862941,Verizon,,download,cloudflare_speed,,True,,58.13675342455059,2026-05-10 03:21:51.886289+00:00
2026-05-10T03:21:52.436738+00:00,1778383312.436746,Verizon,,upload,cloudflare_speed,,True,,26.72244728127138,2026-05-10 03:21:52.436738+00:00
2026-05-10T03:21:52.915030+00:00,1778383312.9150589,Verizon,,tcp_ping,cloudflare,27.985334000007356,True,,,2026-05-10 03:21:52.915030+00:00
2026-05-10T03:21:53.410055+00:00,1778383313.410073,Verizon,,tcp_ping,google_dns,21.839082999989046,True,,,2026-05-10 03:21:53.410055+00:00
2026-05-10T03:21:54.310048+00:00,1778383314.310057,Verizon,,tcp_ping,google_meet,91.59529199999383,True,,,2026-05-10 03:21:54.310048+00:00
2026-05-10T03:21:54.821038+00:00,1778383314.8210628,Verizon,,tcp_ping,google_static,101.10274999999547,True,,,2026-05-10 03:21:54.821038+00:00
2026-05-10T03:21:55.247094+00:00,1778383315.24711,Verizon,,tcp_ping,cloudflare,26.171499999989578,True,,,2026-05-10 03:21:55.247094+00:00
2026-05-10T03:21:55.741325+00:00,1778383315.741351,Verizon,,tcp_ping,google_dns,19.140292000003,True,,,2026-05-10 03:21:55.741325+00:00
2026-05-10T03:21:56.569654+00:00,1778383316.569663,Verizon,,tcp_ping,google_meet,21.3012500000076,True,,,2026-05-10 03:21:56.569654+00:00
2026-05-10T03:21:57.075738+00:00,1778383317.0757701,Verizon,,tcp_ping,google_static,25.60087499999497,True,,,2026-05-10 03:21:57.075738+00:00
2026-05-10T03:21:57.577803+00:00,1778383317.5778189,Verizon,,tcp_ping,cloudflare,27.664666999996257,True,,,2026-05-10 03:21:57.577803+00:00
2026-05-10T03:21:58.069477+00:00,1778383318.069493,Verizon,,tcp_ping,google_dns,18.454332999993994,True,,,2026-05-10 03:21:58.069477+00:00
2026-05-10T03:21:58.915914+00:00,1778383318.9159281,Verizon,,tcp_ping,google_meet,20.517499999996858,True,,,2026-05-10 03:21:58.915914+00:00
2026-05-10T03:21:59.425616+00:00,1778383319.425628,Verizon,,tcp_ping,google_static,29.350333000010664,True,,,2026-05-10 03:21:59.425616+00:00
2026-05-10T03:21:59.927358+00:00,1778383319.927377,Verizon,,tcp_ping,cloudflare,30.497166999992942,True,,,2026-05-10 03:21:59.927358+00:00
2026-05-10T03:22:00.416125+00:00,1778383320.4161391,Verizon,,tcp_ping,google_dns,18.06216699999652,True,,,2026-05-10 03:22:00.416125+00:00
2026-05-10T03:22:01.272820+00:00,1778383321.27283,Verizon,,tcp_ping,google_meet,23.009250000001202,True,,,2026-05-10 03:22:01.272820+00:00
2026-05-10T03:22:01.775070+00:00,1778383321.775087,Verizon,,tcp_ping,google_static,23.730583000002525,True,,,2026-05-10 03:22:01.775070+00:00
2026-05-10T03:22:02.279354+00:00,1778383322.279367,Verizon,,tcp_ping,cloudflare,27.778083000001175,True,,,2026-05-10 03:22:02.279354+00:00
2026-05-10T03:22:02.772698+00:00,1778383322.772727,Verizon,,tcp_ping,google_dns,19.888249999993945,True,,,2026-05-10 03:22:02.772698+00:00
2026-05-10T03:22:03.624900+00:00,1778383323.624907,Verizon,,tcp_ping,google_meet,22.47995799999103,True,,,2026-05-10 03:22:03.624900+00:00
2026-05-10T03:22:04.127112+00:00,1778383324.127126,Verizon,,tcp_ping,google_static,23.33770799999968,True,,,2026-05-10 03:22:04.127112+00:00
2026-05-10T03:22:04.632232+00:00,1778383324.632264,Verizon,,tcp_ping,cloudflare,28.235499999993863,True,,,2026-05-10 03:22:04.632232+00:00
2026-05-10T03:22:05.126710+00:00,1778383325.1267378,Verizon,,tcp_ping,google_dns,21.928125000002296,True,,,2026-05-10 03:22:05.126710+00:00
2026-05-10T03:22:05.971858+00:00,1778383325.9718661,Verizon,,tcp_ping,google_meet,21.198666999993065,True,,,2026-05-10 03:22:05.971858+00:00
2026-05-10T03:22:06.470898+00:00,1778383326.470911,Verizon,,tcp_ping,google_static,19.577957999999285,True,,,2026-05-10 03:22:06.470898+00:00
2026-05-10T03:22:06.982421+00:00,1778383326.982455,Verizon,,tcp_ping,cloudflare,30.234707999994725,True,,,2026-05-10 03:22:06.982421+00:00
2026-05-10T03:22:07.474576+00:00,1778383327.474602,Verizon,,tcp_ping,google_dns,21.060542000000737,True,,,2026-05-10 03:22:07.474576+00:00
2026-05-10T03:22:08.465419+00:00,1778383328.4654279,Verizon,,tcp_ping,google_meet,88.82416599999488,True,,,2026-05-10 03:22:08.465419+00:00
2026-05-10T03:22:08.989962+00:00,1778383328.9899929,Verizon,,tcp_ping,google_static,112.04516700000511,True,,,2026-05-10 03:22:08.989962+00:00
2026-05-10T03:22:09.406333+00:00,1778383329.406348,Verizon,,tcp_ping,cloudflare,28.403041000004237,True,,,2026-05-10 03:22:09.406333+00:00
2026-05-10T03:22:09.901740+00:00,1778383329.901765,Verizon,,tcp_ping,google_dns,22.221083999994562,True,,,2026-05-10 03:22:09.901740+00:00
2026-05-10T03:22:10.773021+00:00,1778383330.7730281,Verizon,,tcp_ping,google_meet,29.530000000008272,True,,,2026-05-10 03:22:10.773021+00:00
2026-05-10T03:22:11.270006+00:00,1778383331.270029,Verizon,,tcp_ping,google_static,25.042583000001173,True,,,2026-05-10 03:22:11.270006+00:00
2026-05-10T03:22:11.772768+00:00,1778383331.772783,Verizon,,tcp_ping,cloudflare,27.8978340000009,True,,,2026-05-10 03:22:11.772768+00:00
2026-05-10T03:22:12.267981+00:00,1778383332.267998,Verizon,,tcp_ping,google_dns,21.766415999991295,True,,,2026-05-10 03:22:12.267981+00:00
2026-05-10T03:22:13.182319+00:00,1778383333.182327,Verizon,,tcp_ping,google_meet,74.81091600000411,True,,,2026-05-10 03:22:13.182319+00:00
2026-05-10T03:22:13.707715+00:00,1778383333.707732,Verizon,,tcp_ping,google_static,99.09716600000706,True,,,2026-05-10 03:22:13.707715+00:00
2026-05-10T03:22:14.220433+00:00,1778383334.220456,Verizon,,tcp_ping,cloudflare,111.56320800000685,True,,,2026-05-10 03:22:14.220433+00:00
2026-05-10T03:22:14.630305+00:00,1778383334.6303208,Verizon,,tcp_ping,google_dns,21.002666000001113,True,,,2026-05-10 03:22:14.630305+00:00
2026-05-10T03:22:15.496466+00:00,1778383335.496476,Verizon,,tcp_ping,google_meet,25.081749999998237,True,,,2026-05-10 03:22:15.496466+00:00
2026-05-10T03:22:15.996264+00:00,1778383335.996297,Verizon,,tcp_ping,google_static,23.627541999999835,True,,,2026-05-10 03:22:15.996264+00:00
2026-05-10T03:22:16.511003+00:00,1778383336.511016,Verizon,,tcp_ping,cloudflare,38.285459000007904,True,,,2026-05-10 03:22:16.511003+00:00
2026-05-10T03:22:16.993448+00:00,1778383336.9934762,Verizon,,tcp_ping,google_dns,19.35979199998883,True,,,2026-05-10 03:22:16.993448+00:00
2026-05-10T03:22:17.902787+00:00,1778383337.902797,Verizon,,tcp_ping,google_meet,55.997499999989486,True,,,2026-05-10 03:22:17.902787+00:00
2026-05-10T03:22:18.428957+00:00,1778383338.4289951,Verizon,,tcp_ping,google_static,80.116665999995,True,,,2026-05-10 03:22:18.428957+00:00
2026-05-10T03:22:18.963831+00:00,1778383338.963851,Verizon,,tcp_ping,cloudflare,114.65745799999638,True,,,2026-05-10 03:22:18.963831+00:00
2026-05-10T03:22:19.369483+00:00,1778383339.36951,Verizon,,tcp_ping,google_dns,18.880459000001792,True,,,2026-05-10 03:22:19.369483+00:00
2026-05-10T03:22:20.244012+00:00,1778383340.24402,Verizon,,tcp_ping,google_meet,21.033000000002744,True,,,2026-05-10 03:22:20.244012+00:00
2026-05-10T03:22:20.745262+00:00,1778383340.745291,Verizon,,tcp_ping,google_static,21.074208000001704,True,,,2026-05-10 03:22:20.745262+00:00
2026-05-10T03:22:21.253733+00:00,1778383341.253749,Verizon,,tcp_ping,cloudflare,29.49154200000237,True,,,2026-05-10 03:22:21.253733+00:00
2026-05-10T03:22:21.745080+00:00,1778383341.7451122,Verizon,,tcp_ping,google_dns,19.552625000002877,True,,,2026-05-10 03:22:21.745080+00:00
2026-05-10T03:22:22.619985+00:00,1778383342.619997,Verizon,,tcp_ping,google_meet,20.665707999995675,True,,,2026-05-10 03:22:22.619985+00:00
2026-05-10T03:22:23.148577+00:00,1778383343.148604,Verizon,,tcp_ping,google_static,47.92991700000471,True,,,2026-05-10 03:22:23.148577+00:00
2026-05-10T03:22:23.678077+00:00,1778383343.6780858,Verizon,,tcp_ping,cloudflare,77.61841600000707,True,,,2026-05-10 03:22:23.678077+00:00
2026-05-10T03:22:24.194991+00:00,1778383344.1950238,Verizon,,tcp_ping,google_dns,93.03049999999757,True,,,2026-05-10 03:22:24.194991+00:00
2026-05-10T03:22:24.999833+00:00,1778383344.9998422,Verizon,,tcp_ping,google_meet,22.18112500000302,True,,,2026-05-10 03:22:24.999833+00:00
2026-05-10T03:22:25.501625+00:00,1778383345.501651,Verizon,,tcp_ping,google_static,22.5362500000017,True,,,2026-05-10 03:22:25.501625+00:00
2026-05-10T03:22:26.008152+00:00,1778383346.0081742,Verizon,,tcp_ping,cloudflare,29.048750000001178,True,,,2026-05-10 03:22:26.008152+00:00
2026-05-10T03:22:26.499413+00:00,1778383346.499423,Verizon,,tcp_ping,google_dns,19.056999999989443,True,,,2026-05-10 03:22:26.499413+00:00
2026-05-10T03:22:27.380611+00:00,1778383347.380618,Verizon,,tcp_ping,google_meet,19.289874999998347,True,,,2026-05-10 03:22:27.380611+00:00
2026-05-10T03:22:27.888662+00:00,1778383347.888672,Verizon,,tcp_ping,google_static,26.53420800000106,True,,,2026-05-10 03:22:27.888662+00:00
2026-05-10T03:22:28.397484+00:00,1778383348.397501,Verizon,,tcp_ping,cloudflare,34.64962500000013,True,,,2026-05-10 03:22:28.397484+00:00
2026-05-10T03:22:28.910656+00:00,1778383348.91069,Verizon,,tcp_ping,google_dns,46.452500000000896,True,,,2026-05-10 03:22:28.910656+00:00
2026-05-10T03:22:29.842568+00:00,1778383349.842579,Verizon,,tcp_ping,google_meet,21.847458999999958,True,,,2026-05-10 03:22:29.842568+00:00
2026-05-10T03:22:30.345447+00:00,1778383350.3454661,Verizon,,tcp_ping,google_static,23.394957999997246,True,,,2026-05-10 03:22:30.345447+00:00
2026-05-10T03:22:30.850332+00:00,1778383350.850358,Verizon,,tcp_ping,cloudflare,28.022708999998258,True,,,2026-05-10 03:22:30.850332+00:00
2026-05-10T03:22:31.343055+00:00,1778383351.343091,Verizon,,tcp_ping,google_dns,19.461207999995622,True,,,2026-05-10 03:22:31.343055+00:00
2026-05-10T03:22:32.228062+00:00,1778383352.228072,Verizon,,tcp_ping,google_meet,22.76429199999086,True,,,2026-05-10 03:22:32.228062+00:00
2026-05-10T03:22:32.730611+00:00,1778383352.7306209,Verizon,,tcp_ping,google_static,24.598666000002822,True,,,2026-05-10 03:22:32.730611+00:00
2026-05-10T03:22:33.238706+00:00,1778383353.2387269,Verizon,,tcp_ping,cloudflare,31.565166999996563,True,,,2026-05-10 03:22:33.238706+00:00
2026-05-10T03:22:33.731440+00:00,1778383353.731455,Verizon,,tcp_ping,google_dns,23.462792000003674,True,,,2026-05-10 03:22:33.731440+00:00
2026-05-10T03:22:34.679262+00:00,1778383354.679272,Verizon,,tcp_ping,google_meet,89.16654200000096,True,,,2026-05-10 03:22:34.679262+00:00
2026-05-10T03:22:35.189803+00:00,1778383355.1898172,Verizon,,tcp_ping,google_static,98.56204199999752,True,,,2026-05-10 03:22:35.189803+00:00
2026-05-10T03:22:35.622277+00:00,1778383355.622294,Verizon,,tcp_ping,cloudflare,30.838000000002808,True,,,2026-05-10 03:22:35.622277+00:00
2026-05-10T03:22:36.114375+00:00,1778383356.114392,Verizon,,tcp_ping,google_dns,21.760249999999814,True,,,2026-05-10 03:22:36.114375+00:00
2026-05-10T03:22:36.962114+00:00,1778383356.962121,Verizon,,tcp_ping,google_meet,20.76204199998699,True,,,2026-05-10 03:22:36.962114+00:00
2026-05-10T03:22:37.467275+00:00,1778383357.467284,Verizon,,tcp_ping,google_static,24.77908400000217,True,,,2026-05-10 03:22:37.467275+00:00
2026-05-10T03:22:37.970971+00:00,1778383357.970983,Verizon,,tcp_ping,cloudflare,27.299499999998034,True,,,2026-05-10 03:22:37.970971+00:00
2026-05-10T03:22:37.887030+00:00,1778383357.887042,Verizon,,download,cloudflare_speed,,True,,60.08801485863997,2026-05-10 03:22:37.887030+00:00
2026-05-10T03:22:38.465507+00:00,1778383358.465516,Verizon,,tcp_ping,google_dns,20.83650000000148,True,,,2026-05-10 03:22:38.465507+00:00
2026-05-10T03:22:38.419619+00:00,1778383358.419629,Verizon,,upload,cloudflare_speed,,True,,27.163848087310956,2026-05-10 03:22:38.419619+00:00
2026-05-10T03:22:39.397685+00:00,1778383359.3976939,Verizon,,tcp_ping,google_meet,101.33295800000042,True,,,2026-05-10 03:22:39.397685+00:00
2026-05-10T03:22:39.910277+00:00,1778383359.910304,Verizon,,tcp_ping,google_static,113.1451670000132,True,,,2026-05-10 03:22:39.910277+00:00
2026-05-10T03:22:40.325125+00:00,1778383360.325137,Verizon,,tcp_ping,cloudflare,26.640166999996495,True,,,2026-05-10 03:22:40.325125+00:00
2026-05-10T03:22:40.818202+00:00,1778383360.818214,Verizon,,tcp_ping,google_dns,18.843124999989413,True,,,2026-05-10 03:22:40.818202+00:00
2026-05-10T03:22:41.677147+00:00,1778383361.6771579,Verizon,,tcp_ping,google_meet,20.726084000003198,True,,,2026-05-10 03:22:41.677147+00:00
2026-05-10T03:22:42.181310+00:00,1778383362.181324,Verizon,,tcp_ping,google_static,23.689999999987776,True,,,2026-05-10 03:22:42.181310+00:00
2026-05-10T03:22:42.687342+00:00,1778383362.6873522,Verizon,,tcp_ping,cloudflare,28.60524999999825,True,,,2026-05-10 03:22:42.687342+00:00
